date,close,regime,contracts,shares,capital,delta,gamma,vega,friction,return
2018-06-05,,Range,0,,745250.6633708399,,,,0.0,-6.277574419422116e-05
2018-06-06,,Range,0,,744712.7510536575,,,,0.0,-0.0007217871028110112
2018-06-07,,Range,0,,744719.7957652877,,,,0.0,9.459636108433145e-06
2018-06-08,,Range,0,,744527.9933694439,,,,0.0,-0.00025754974815284104
2018-06-11,,Range,0,,744441.4729743077,,,,0.0,-0.00011620838424708513
2018-06-12,,Range,0,,744357.2846216422,,,,0.0,-0.00011308928333764179
2018-06-13,,Range,0,,744565.4356068899,,,,0.0,0.0002796385412597857
2018-06-14,,Range,0,,744401.7067917609,,,,0.0,-0.00021989849017844953
2018-06-15,,Range,0,,744484.8951192696,,,,0.0,0.00011175193010681816
2018-06-18,,Range,0,,744618.7891757763,,,,0.0,0.00017984791549774393
2018-06-19,,Range,0,,744867.7954397942,,,,0.0,0.00033440770987458457
2018-06-20,,Range,0,,744757.3959014426,,,,0.0,-0.00014821360116179516
2018-06-21,,Range,0,,745163.8150322313,,,,0.0,0.0005457067402421245
2018-06-22,,Range,0,,745046.334344086,,,,0.0,-0.0001576575321765583
2018-06-25,,Range,0,,745924.9353935997,,,,0.0,0.0011792569253925578
2018-06-26,,Range,0,,745784.0006741476,,,,0.0,-0.00018893954708421035
2018-06-27,,Range,0,,746312.5686267079,,,,0.0,0.0007087413407669274
2018-06-28,,Range,0,,745950.7700515952,,,,0.0,-0.0004847815651536358
2018-06-29,,Range,0,,745859.1685569786,,,,0.0,-0.00012279831095318716
2018-07-02,,Range,0,,745722.8979224679,,,,0.0,-0.00018270290190880445
2018-07-03,,Range,0,,745948.42586307,,,,0.0,0.0003024286115262953
2018-07-05,,Range,0,,745429.2630054044,,,,0.0,-0.0006959768794536636
2018-07-06,,Range,0,,744886.5894348443,,,,0.0,-0.0007280014315136363
2018-07-09,,Range,0,,744303.9836856587,,,,0.0,-0.0007821402042258452
2018-07-10,,Range,0,,744069.0587475316,,,,0.0,-0.0003156303651147274
2018-07-11,,Range,0,,744548.2975239413,,,,0.0,0.0006440783564045649
2018-07-12,,Range,0,,743958.6592091799,,,,0.0,-0.0007919409885459583
2018-07-13,,Range,0,,743906.9656010799,,,,0.0,-6.948451699584357e-05
2018-07-16,,Range,0,,743965.7120181798,,,,0.0,7.897011295288081e-05
2018-07-17,,Range,0,,743700.2195094735,,,,0.0,-0.00035686121607148014
2018-07-18,,Range,0,,743561.6289785466,,,,0.0,-0.000186352682561175
2018-07-19,,Range,0,,743810.6757294129,,,,0.0,0.00033493760457825594
2018-07-20,,Range,0,,743885.8193201348,,,,0.0,0.00010102515757548503
2018-07-23,,Range,0,,743763.6704983632,,,,0.0,-0.00016420372401138028
2018-07-24,,Range,0,,743432.4394938297,,,,0.0,-0.00044534442548338493
2018-07-25,,Range,0,,742868.6277396943,,,,0.0,-0.0007583900354406481
2018-07-26,,Range,0,,743026.0365577803,,,,0.0,0.0002118932099273163
2018-07-27,,Range,0,,743477.051952136,,,,0.0,0.0006069981025766946
2018-07-30,,Range,0,,743822.3845259844,,,,0.0,0.00046448316453306937
2018-07-31,,Range,0,,743498.2144278205,,,,0.0,-0.0004358165402221781
2018-08-01,,Range,0,,743608.6382582812,,,,0.0,0.00014851929475789838
2018-08-02,,Range,0,,743249.1919690632,,,,0.0,-0.0004833810027541352
2018-08-03,,Range,0,,742964.9257087309,,,,0.0,-0.0003824642709387982
2018-08-06,,Range,0,,742720.5997243939,,,,0.0,-0.0003288526495432986
2018-08-07,,Range,0,,742499.8006476907,,,,0.0,-0.0002972841695587647
2018-08-08,,Range,0,,742527.9754455267,,,,0.0,3.79458658594789e-05
2018-08-09,,Range,0,,742619.6012322522,,,,0.0,0.00012339708368647173
2018-08-10,,Range,0,,743068.292681507,,,,0.0,0.0006042009240130319
2018-08-13,,Range,0,,743317.3353836883,,,,0.0,0.000335154527025594
2018-08-14,,Range,0,,742894.4502516353,,,,0.0,-0.0005689160092502421
2018-08-15,,Range,0,,743392.4749257254,,,,0.0,0.0006703841628126206
2018-08-16,,Range,0,,742856.8825049591,,,,0.0,-0.000720470597741496
2018-08-17,,Range,0,,742621.929226038,,,,0.0,-0.00031628337093514425
2018-08-20,,Range,0,,742478.6260259517,,,,0.0,-0.0001929692545380446
2018-08-21,,Range,0,,742321.2738894535,,,,0.0,-0.00021192817002746445
2018-08-22,,Range,0,,742361.1939220245,,,,0.0,5.377729828737188e-05
2018-08-23,,Range,0,,742450.4552768007,,,,0.0,0.00012023979096298376
2018-08-24,,Range,0,,742046.3965292765,,,,0.0,-0.0005442231796780606
2018-08-27,,Range,0,,741513.1240049264,,,,0.0,-0.0007186511879100355
2018-08-28,,Range,0,,741480.2243918765,,,,0.0,-4.436821410824798e-05
2018-08-29,,Range,0,,741113.745537083,,,,0.0,-0.0004942530397139544
2018-08-30,,Range,0,,741390.9832805245,,,,0.0,0.0003740825819396054
2018-08-31,,Range,0,,741388.6269459447,,,,0.0,-3.178261717362574e-06
2018-09-04,,Range,0,,741506.0792932962,,,,0.0,0.00015842210560368386
2018-09-05,,Range,0,,741689.3025259536,,,,0.0,0.00024709606269457396
2018-09-06,,Range,0,,741893.70038035,,,,0.0,0.00027558420176787557
2018-09-07,,Range,0,,742025.2542970163,,,,0.0,0.00017732178693363743
2018-09-10,,Range,0,,741907.7857549255,,,,0.0,-0.00015830801096139435
2018-09-11,,Range,0,,741684.6343923274,,,,0.0,-0.00030078045665871134
2018-09-12,,Range,0,,741668.172439748,,,,0.0,-2.2195353410414675e-05
2018-09-13,,Range,0,,741266.4457346945,,,,0.0,-0.000541652884647803
2018-09-14,,Range,0,,741254.7288407532,,,,0.0,-1.5806588857136816e-05
2018-09-17,,Range,0,,741616.4869290176,,,,0.0,0.0004880347796636375
2018-09-18,,Range,0,,741247.6517396442,,,,0.0,-0.0004973395223462074
2018-09-19,,Range,0,,741174.8239966537,,,,0.0,-9.825021748077756e-05
2018-09-20,,Range,0,,740620.4375808372,,,,0.0,-0.0007479833338470687
2018-09-21,,Range,0,,740683.4351170243,,,,0.0,8.506048846412817e-05
2018-09-24,,Range,0,,740912.3234660476,,,,0.0,0.0003090231780153996
2018-09-25,,Range,0,,740976.0416681372,,,,0.0,8.599965214695082e-05
2018-09-26,,Range,0,,741181.3342818844,,,,0.0,0.00027705701966418417
2018-09-27,,Range,0,,740990.2039677248,,,,0.0,-0.0002578725411976901
2018-09-28,,Range,0,,740983.1349639855,,,,0.0,-9.539942230629705e-06
2018-10-01,,Range,0,,740744.7726924251,,,,0.0,-0.000321683801308148
2018-10-02,,Range,0,,740784.9194513473,,,,0.0,5.419782953897112e-05
2018-10-03,,Range,0,,740747.1290270048,,,,0.0,-5.101403032137242e-05
2018-10-04,,Range,0,,741285.1992428962,,,,0.0,0.000726388526943289
2018-10-05,,Range,0,,741667.4679685849,,,,0.0,0.0005156837423425653
2018-10-08,,Range,0,,741667.4679685849,,,,0.0,0.0
2018-10-09,,Range,0,,741766.6121630676,,,,0.0,0.00013367742116865422
2018-10-10,,Trend,0,,743914.0507995585,,,,0.0,0.0028950327519174923
2018-10-11,,Trend,0,,745360.658040707,,,,0.0,0.0019445892164473566
2018-10-12,,Trend,0,,744468.6234548779,,,,0.0,-0.0011967824920809944
2018-10-15,,Trend,0,,744834.405935878,,,,0.0,0.0004913336431866533
2018-10-16,,Trend,0,,743418.4958232238,,,,0.0,-0.0019009730234939015
2018-10-17,,Trend,0,,743406.689858216,,,,0.0,-1.588064471658157e-05
2018-10-18,,Trend,0,,744362.4264513953,,,,0.0,0.0012856174234341378
2018-10-19,,Trend,0,,744397.8402977339,,,,0.0,4.757607998495672e-05
2018-10-22,,Trend,0,,744690.4549462164,,,,0.0,0.00039308906157686785
2018-10-23,,Trend,0,,745020.8397756175,,,,0.0,0.00044365390640721536
2018-10-24,,Trend,0,,746977.144049264,,,,0.0,0.0026258383245167938
2018-10-25,,Trend,0,,745853.8607311469,,,,0.0,-0.0015037720056975123
2018-10-26,,Trend,0,,746974.7755686297,,,,0.0,0.0015028612124954321
2018-10-29,,Trend,0,,747321.6830808828,,,,0.0,0.0004644166357410384
2018-10-30,,Trend,0,,746398.987804723,,,,0.0,-0.0012346694831012472
2018-10-31,,Trend,0,,745724.0598950183,,,,0.0,-0.0009042454782658416
2018-11-01,,Trend,0,,745044.4152674695,,,,0.0,-0.0009113888958397487
2018-11-02,,Trend,0,,745426.7204313218,,,,0.0,0.0005131307020334042
2018-11-05,,Trend,0,,745072.7520126991,,,,0.0,-0.00047485340801545206
2018-11-06,,Trend,0,,744664.5028763604,,,,0.0,-0.0005479319103213198
2018-11-07,,Trend,0,,743274.5407848774,,,,0.0,-0.001866561499996533
2018-11-08,,Trend,0,,743394.8919905778,,,,0.0,0.00016192025839245616
2018-11-09,,Trend,0,,744041.4831550528,,,,0.0,0.0008697815541125475
2018-11-12,,Trend,0,,745266.2386614383,,,,0.0,0.0016460849752517603
2018-11-13,,Trend,0,,745386.6060618781,,,,0.0,0.0001615092623221681
2018-11-14,,Trend,0,,745825.5361319717,,,,0.0,0.000588862298468884
2018-11-15,,Trend,0,,745160.0578526952,,,,0.0,-0.0008922707081442383
2018-11-16,,Trend,0,,744992.5192251271,,,,0.0,-0.0002248357595158179
2018-11-19,,Trend,0,,746085.1216094893,,,,0.0,0.0014665951082282191
2018-11-20,,Trend,0,,747260.3414567972,,,,0.0,0.0015751819909941567
2018-11-21,,Trend,0,,747047.9474498322,,,,0.0,-0.00028423026779522687
2018-11-23,,Trend,0,,747465.6259731747,,,,0.0,0.0005591053757236786
2018-11-26,,Trend,0,,746462.6979094428,,,,0.0,-0.0013417714860480823
2018-11-27,,Trend,0,,746250.3119998474,,,,0.0,-0.00028452313851745625
2018-11-28,,Trend,0,,744791.9352318547,,,,0.0,-0.0019542729088909416
2018-11-29,,Trend,0,,744933.513692197,,,,0.0,0.00019009129079550213
2018-11-30,,Trend,0,,744539.4228067611,,,,0.0,-0.0005290282665397772
2018-12-03,,Trend,0,,743678.0893981111,,,,0.0,-0.0011568674300723725
2018-12-04,,Trend,0,,745813.7423130184,,,,0.0,0.0028717437629979248
2018-12-06,,Trend,0,,745910.4937347578,,,,0.0,0.00012972598418370396
2018-12-07,,Trend,0,,747390.1180008167,,,,0.0,0.0019836485456190545
2018-12-10,,Trend,0,,747272.1028862718,,,,0.0,-0.00015790296352935496
2018-12-11,,Trend,0,,747257.9689274782,,,,0.0,-1.891407258347577e-05
2018-12-12,,Trend,0,,746944.1148782991,,,,0.0,-0.0004200076308715772
2018-12-13,,Trend,0,,746965.3542789955,,,,0.0,2.84350599641936e-05
2018-12-14,,Trend,0,,748121.6748654473,,,,0.0,0.0015480243893881696
2018-12-17,,Trend,0,,749327.5554030859,,,,0.0,0.0016118775570237442
2018-12-18,,Trend,0,,749393.6218423855,,,,0.0,8.816763620034251e-05
2018-12-19,223.46714782714844,Trend,20,1841.7700245539538,758581.9178590968,-0.9208850122769769,0.023539950716071813,1.2021560219850724,4926.710005578348,0.012260974405042147
2018-12-20,,Trend,0,,738668.7221892036,,,,0.0,-0.02625055409453081
2018-12-21,,Trend,0,,730373.0849104872,,,,0.0,-0.011230524631028804
2018-12-24,,Trend,0,,719894.308276036,,,,0.0,-0.014347156064404176
2018-12-26,,Trend,0,,739401.9341633951,,,,0.0,0.02709790265473111
2018-12-27,,Trend,0,,742515.991366776,,,,0.0,0.0042115892040563985
2018-12-28,,Trend,0,,741988.7476010495,,,,0.0,-0.0007100773206999422
2018-12-31,,Trend,0,,745563.893683716,,,,0.0,0.0048183292458616744
2019-01-02,,Trend,0,,745992.3828738462,,,,0.0,0.000574718268629093
2019-01-03,,Trend,0,,736156.1854570988,,,,0.0,-0.013185385859912802
2019-01-04,,Trend,0,,749633.6276365931,,,,0.0,0.018307857008802886
2019-01-07,227.5631866455078,Trend,-20,-725.7434135092149,737712.8817872334,-0.36287170675460745,0.07227459196983899,5.116732576300686,6372.3424267712335,-0.01590209591709857
2019-01-08,,Trend,0,,744988.3370262366,,,,0.0,0.009862177303149755
2019-01-09,,Trend,0,,744209.2613941077,,,,0.0,-0.00104575547482888
2019-01-10,,Trend,0,,743618.4210302714,,,,0.0,-0.0007939169726663975
2019-01-11,,Trend,0,,743553.4832956399,,,,0.0,-8.732668905864216e-05
2019-01-14,,Trend,0,,744579.2868826789,,,,0.0,0.0013795962362954661
2019-01-15,,Trend,0,,742664.0666696724,,,,0.0,-0.002572217958177303
2019-01-16,,Trend,0,,742255.0054521488,,,,0.0,-0.0005508024904959941
2019-01-17,,Trend,0,,740969.5838141714,,,,0.0,-0.0017317790092832297
2019-01-18,,Trend,0,,738697.2503565536,,,,0.0,-0.0030667027463135987
2019-01-22,,Trend,0,,741034.521548803,,,,0.0,0.0031640447979484065
2019-01-23,,Trend,0,,740677.3972302261,,,,0.0,-0.0004819266959796842
2019-01-24,,Trend,0,,740586.5021200868,,,,0.0,-0.00012271889283943516
2019-01-25,,Trend,0,,739138.7250715645,,,,0.0,-0.0019549060702263032
2019-01-28,,Trend,0,,740450.1373069467,,,,0.0,0.0017742437121734955
2019-01-29,,Trend,0,,740677.3972302261,,,,0.0,0.0003069213061475118
2019-01-30,,Trend,0,,737970.1116233713,,,,0.0,-0.0036551481346382975
2019-01-31,,Trend,0,,736444.3406347039,,,,0.0,-0.0020675240970274844
2019-02-01,,Trend,0,,736359.9459424072,,,,0.0,-0.00011459751625475523
2019-02-04,,Trend,0,,735126.4501294106,,,,0.0,-0.0016751261659377903
2019-02-05,,Trend,0,,734386.3548564056,,,,0.0,-0.0010067591403828402
2019-02-06,,Trend,0,,734620.0266058024,,,,0.0,0.00031818639855085706
2019-02-07,,Trend,0,,736308.0754872547,,,,0.0,0.0022978530673218867
2019-02-08,,Trend,0,,736093.7942517292,,,,0.0,-0.0002910211671707241
2019-02-11,,Trend,0,,735996.409797713,,,,0.0,-0.0001322989743651748
2019-02-12,,Trend,0,,733737.088249746,,,,0.0,-0.003069745338279528
2019-02-13,,Trend,0,,733159.2819434919,,,,0.0,-0.0007874841213661998
2019-02-14,,Trend,0,,733555.2758815363,,,,0.0,0.0005401199272752066
2019-02-15,,Trend,0,,731614.0982930223,,,,0.0,-0.0026462594603812173
2019-02-19,,Trend,0,,731302.5101212403,,,,0.0,-0.00042589142624360754
2019-02-20,,Trend,0,,730938.8521629237,,,,0.0,-0.00049727431983837
2019-02-21,,Trend,0,,731581.5740558782,,,,0.0,0.00087931006958053
2019-02-22,,Trend,0,,730464.9196545626,,,,0.0,-0.0015263566510087534
2019-02-25,,Trend,0,,730218.2138475839,,,,0.0,-0.00033773806289749686
2019-02-26,,Trend,0,,730348.0560949502,,,,0.0,0.00017781293989127533
2019-02-27,,Trend,0,,730425.9725173356,,,,0.0,0.00010668395942881048
2019-02-28,,Trend,0,,730763.5845084192,,,,0.0,0.00046221246750044465
2019-03-01,,Trend,0,,729633.8960495215,,,,0.0,-0.0015459014144192373
2019-03-04,,Trend,0,,730296.1634918663,,,,0.0,0.0009076708825213053
2019-03-05,,Trend,0,,730542.8250029824,,,,0.0,0.0003377554524408577
2019-03-06,,Range,0,,731640.0445945642,,,,0.0,0.0015019237121072226
2019-03-07,,Range,0,,733146.2589598754,,,,0.0,0.0020586822392230086
2019-03-08,,Range,0,,733503.3168346585,,,,0.0,0.0004870213418119995
2019-03-11,,Range,0,,730919.3619833617,,,,0.0,-0.003522758237069157
2019-03-12,,Range,0,,730237.7593969742,,,,0.0,-0.0009325277477092442
2019-03-13,,Range,0,,729036.643859568,,,,0.0,-0.0016448280329930398
2019-03-14,,Range,0,,729153.4299014208,,,,0.0,0.000160192279546445
2019-03-15,,Range,0,,728251.643655811,,,,0.0,-0.001236757873760208
2019-03-18,,Range,0,,727586.4969823945,,,,0.0,-0.0009133473013221982
2019-03-19,,Range,0,,727540.8390219773,,,,0.0,-6.275262199972875e-05
2019-03-20,,Range,0,,728095.1685210317,,,,0.0,0.0007619221758048411
2019-03-21,,Range,0,,726021.4466375303,,,,0.0,-0.002848146743939739
2019-03-22,,Range,0,,729594.9710602257,,,,0.0,0.00492206454677846
2019-03-25,,Range,0,,729731.856349752,,,,0.0,0.00018761819222445908
2019-03-26,,Range,0,,728375.5059617206,,,,0.0,-0.001858696966877904
2019-03-27,,Range,0,,729334.0905772019,,,,0.0,0.0013160582798781295
2019-03-28,,Range,0,,728642.8757886214,,,,0.0,-0.0009477341008885531
2019-03-29,,Trend,0,,727488.6141999237,,,,0.0,-0.0015841252649981818
2019-04-01,,Trend,0,,725304.1748077512,,,,0.0,-0.00300271282537512
2019-04-02,,Trend,0,,725212.9031827796,,,,0.0,-0.0001258391005344306
2019-04-03,,Trend,0,,724919.4652407146,,,,0.0,-0.00040462316759271033
2019-04-04,,Trend,0,,724423.8166856938,,,,0.0,-0.0006837291296298842
2019-04-05,,Trend,0,,723517.3683005408,,,,0.0,-0.0012512680619751748
2019-04-08,,Trend,0,,723373.9161493782,,,,0.0,-0.00019827050109333388
2019-04-09,,Trend,0,,724339.0787004617,,,,0.0,0.0013342512489546987
2019-04-10,,Range,0,,723699.9779942781,,,,0.0,-0.0008823225544177804
2019-04-11,,Range,0,,723752.1585204692,,,,0.0,7.210242887634166e-05
2019-04-12,,Range,0,,722480.5571916356,,,,0.0,-0.0017569568724092877
2019-04-15,,Range,0,,722604.4527194423,,,,0.0,0.00017148631416219473
2019-04-16,,Range,0,,722480.5571916356,,,,0.0,-0.00017145691164843768
2019-04-17,,Range,0,,722943.55969589,,,,0.0,0.0006408511615236812
2019-04-18,,Range,0,,722571.9395562639,,,,0.0,-0.0005140375547193488
2019-04-22,,Range,0,,722408.7978941572,,,,0.0,-0.00022577912755206153
2019-04-23,,Range,0,,720706.928703561,,,,0.0,-0.0023558256703922753
2019-04-24,,Range,0,,721130.7736652407,,,,0.0,0.0005880961383877281
2019-04-25,,Range,0,,721248.1577012392,,,,0.0,0.00016277773780459803
2019-04-26,,Trend,0,,720361.2659394423,,,,0.0,-0.0012296624293968161
2019-04-29,,Trend,0,,720061.3386535004,,,,0.0,-0.00041635676447815406
2019-04-30,,Trend,0,,719963.511240858,,,,0.0,-0.00013585983219899234
2019-05-01,,Trend,0,,721404.6106880871,,,,0.0,0.002001628450232662
2019-05-02,,Trend,0,,721815.4548140818,,,,0.0,0.0005695058222636717
2019-05-03,,Trend,0,,719956.9997490498,,,,0.0,-0.0025746955854674125
2019-05-06,,Trend,0,,720746.0198023416,,,,0.0,0.001095926636683675
2019-05-07,,Trend,0,,723934.7682142064,,,,0.0,0.004424233119926679
2019-05-08,,Trend,0,,724195.5822534363,,,,0.0,0.00036027284595441245
2019-05-09,,Trend,0,,724762.9015142103,,,,0.0,0.0007833785163513518
2019-05-10,,Trend,0,,723823.8956700162,,,,0.0,-0.001295604179287202
2019-05-13,,Trend,0,,728545.0594499445,,,,0.0,0.006522530974966134
2019-05-14,,Trend,0,,726888.792849937,,,,0.0,-0.0022733893786309745
2019-05-15,,Trend,0,,725806.2905587177,,,,0.0,-0.001489226827910084
2019-05-16,,Trend,0,,724084.7097092461,,,,0.0,-0.0023719563633795016
2019-05-17,,Trend,0,,725297.5525762864,,,,0.0,0.0016750013510535844
2019-05-20,,Trend,0,,726530.0960282363,,,,0.0,0.0016993624858816503
2019-05-21,,Trend,0,,724860.7289268527,,,,0.0,-0.002297726013704926
2019-05-22,,Trend,0,,725434.5153835722,,,,0.0,0.0007915816567536371
2019-05-23,,Trend,0,,727710.3703622699,,,,0.0,0.0031372300744394455
2019-05-24,,Trend,0,,727293.0479663638,,,,0.0,-0.0005734732015683086
2019-05-28,,Trend,0,,729008.0508802333,,,,0.0,0.0023580631200379454
2019-05-29,,Trend,0,,730233.9721007184,,,,0.0,0.0016816291932646443
2019-05-30,,Trend,0,,729738.3678415602,,,,0.0,-0.0006786924165312902
2019-05-31,,Trend,0,,732190.2878002899,,,,0.0,0.003359998688272414
2019-06-03,,Trend,0,,732646.7566648049,,,,0.0,0.0006234292807765218
2019-06-04,,Trend,0,,728760.2487506543,,,,0.0,-0.005304750043312767
2019-06-05,,Trend,0,,727175.6639303654,,,,0.0,-0.002174356824491297
2019-06-06,,Trend,0,,725975.8108250445,,,,0.0,-0.001650018234707784
2019-06-07,,Trend,0,,724117.3336120811,,,,0.0,-0.002559971262473981
2019-06-10,,Trend,0,,723256.5764092423,,,,0.0,-0.0011886985200935118
2019-06-11,,Trend,0,,723302.2011477625,,,,0.0,6.308236939456258e-05
2019-06-12,,Trend,0,,723634.730188608,,,,0.0,0.0004597373550334627
2019-06-13,,Trend,0,,722858.8217106579,,,,0.0,-0.0010722377541884098
2019-06-14,,Trend,0,,723067.4773716282,,,,0.0,0.0002886534060364543
2019-06-17,,Trend,0,,722995.7180741498,,,,0.0,-9.924287804952137e-05
2019-06-18,,Trend,0,,721019.8568251878,,,,0.0,-0.002732880983341235
2019-06-19,,Trend,0,,720589.5446675625,,,,0.0,-0.0005968104117410888
2019-06-20,,Trend,0,,718763.691357434,,,,0.0,-0.0025338326425077273
2019-06-21,,Trend,0,,719044.0620200199,,,,0.0,0.0003900734914090709
2019-06-24,,Trend,0,,719279.9596365143,,,,0.0,0.00032807115579491786
2019-06-25,,Trend,0,,721167.1627164003,,,,0.0,0.0026237392750936284
2019-06-26,,Trend,0,,721357.1919671299,,,,0.0,0.0002635023619403931
2019-06-27,,Trend,0,,720682.3002039326,,,,0.0,-0.0009355861017438238
2019-06-28,,Trend,0,,719699.3307160673,,,,0.0,-0.0013639428741167858
2019-07-01,,Trend,0,,717956.3549649402,,,,0.0,-0.0024218109934782683
2019-07-02,,Trend,0,,717451.7807935972,,,,0.0,-0.0007027922628634053
2019-07-03,,Trend,0,,715898.7899973372,,,,0.0,-0.0021645925730956472
2019-07-05,,Trend,0,,716121.6646302149,,,,0.0,0.0003113214269836462
2019-07-08,,Trend,0,,717196.2601099529,,,,0.0,0.0015005766936164733
2019-07-09,,Trend,0,,716953.8510016503,,,,0.0,-0.0003379954996772794
2019-07-10,,Trend,0,,716023.3721110148,,,,0.0,-0.001297822571614038
2019-07-11,,Trend,0,,715564.6663054365,,,,0.0,-0.0006406296546240808
2019-07-12,,Trend,0,,714686.5451244423,,,,0.0,-0.0012271723609943441
2019-07-15,,Trend,0,,714621.0536915278,,,,0.0,-9.163658300448407e-05
2019-07-16,,Trend,0,,715256.6550245626,,,,0.0,0.0008894243036241534
2019-07-17,,Trend,0,,716593.3491235471,,,,0.0,0.0018688314042161203
2019-07-18,,Trend,0,,715879.1447822559,,,,0.0,-0.0009966661596353399
2019-07-19,,Trend,0,,716966.8961331982,,,,0.0,0.0015194622707903616
2019-07-22,,Trend,0,,716488.5229646072,,,,0.0,-0.000667217930382713
2019-07-23,,Trend,0,,715092.8710724477,,,,0.0,-0.0019479054408083618
2019-07-24,,Trend,0,,714168.9036736203,,,,0.0,-0.0012920942666394541
2019-07-25,,Range,0,,715112.4941395978,,,,0.0,0.0013212427216078293
2019-07-26,,Range,0,,713795.4674036258,,,,0.0,-0.0018417056711567126
2019-07-29,,Range,0,,714155.7920982786,,,,0.0,0.0005048010405046544
2019-07-30,,Range,0,,714640.6767586777,,,,0.0,0.0006789620216820502
2019-07-31,,Range,0,,716796.5120975497,,,,0.0,0.003016670347747441
2019-08-01,,Range,0,,718493.6859267062,,,,0.0,0.0023677205462258044
2019-08-02,,Range,0,,719948.3620558347,,,,0.0,0.0020246192243880134
2019-08-05,,Trend,0,,725714.7310106388,,,,0.0,0.008009420201107176
2019-08-06,,Trend,0,,723106.7456538593,,,,0.0,-0.003593678404663958
2019-08-07,,Trend,0,,722995.3637072486,,,,0.0,-0.00015403250941881108
2019-08-08,,Trend,0,,719293.0933597872,,,,0.0,-0.005120738711901995
2019-08-09,,Trend,0,,720603.6307518822,,,,0.0,0.0018219796689185053
2019-08-12,,Trend,0,,722929.8279784714,,,,0.0,0.00322812310029863
2019-08-13,,Trend,0,,719994.2525695307,,,,0.0,-0.004060664389999524
2019-08-14,,Trend,0,,725662.2404134093,,,,0.0,0.007872268179434094
2019-08-15,,Trend,0,,725170.7999653394,,,,0.0,-0.0006772302880055925
2019-08-16,,Trend,0,,722418.7423153202,,,,0.0,-0.0037950475255632554
2019-08-19,,Trend,0,,720138.369158633,,,,0.0,-0.0031565808347920887
2019-08-20,,Trend,0,,721606.2454548287,,,,0.0,0.0020383253539324464
2019-08-21,,Trend,0,,720059.7440024454,,,,0.0,-0.002143137565846054
2019-08-22,,Trend,0,,720118.7460914832,,,,0.0,8.19405466410128e-05
2019-08-23,,Trend,0,,725039.750655716,,,,0.0,0.006833601528834166
2019-08-26,,Trend,0,,722975.7406400987,,,,0.0,-0.0028467542831281945
2019-08-27,,Trend,0,,723716.1459841421,,,,0.0,0.001024108144192848
2019-08-28,,Trend,0,,722392.4305729114,,,,0.0,-0.0018290533085049132
2019-08-29,,Trend,0,,719974.5852065182,,,,0.0,-0.0033469970947448413
2019-08-30,,Trend,0,,720059.7440024454,,,,0.0,0.00011828028055016482
2019-09-03,,Trend,0,,721180.1857000168,,,,0.0,0.0015560399076657294
2019-09-04,,Trend,0,,719017.8831651991,,,,0.0,-0.0029982833384681884
2019-09-05,,Trend,0,,716541.0135618368,,,,0.0,-0.003444795548698809
2019-09-06,,Trend,0,,716390.2082974757,,,,0.0,-0.00021046285070469573
2019-09-09,,Trend,0,,716291.9822220694,,,,0.0,-0.00013711253206505347
2019-09-10,,Trend,0,,716337.8062919715,,,,0.0,6.397400925783892e-05
2019-09-11,,Trend,0,,714948.6880395515,,,,0.0,-0.0019391943859707883
2019-09-12,,Trend,0,,714267.151896958,,,,0.0,-0.0009532658133303284
2019-09-13,,Trend,0,,714398.2455024438,,,,0.0,0.0001835358172885826
2019-09-16,,Trend,0,,715007.6458327266,,,,0.0,0.0008530260735093442
2019-09-17,,Trend,0,,714509.6274490545,,,,0.0,-0.000696521759696811
2019-09-18,,Trend,0,,714391.689714773,,,,0.0,-0.00016506108490466076
2019-09-19,,Trend,0,,714404.8012901146,,,,0.0,1.8353482452937442e-05
2019-09-20,,Trend,0,,715336.9412755994,,,,0.0,0.0013047784446598154
2019-09-23,,Trend,0,,715383.0311206772,,,,0.0,6.443095892083583e-05
2019-09-24,,Trend,0,,716923.4418919474,,,,0.0,0.002153267136986825
2019-09-25,,Trend,0,,715771.3950963817,,,,0.0,-0.0016069314075231045
2019-09-26,,Trend,0,,716179.581470618,,,,0.0,0.0005702747791163087
2019-09-27,,Trend,0,,717232.8041966318,,,,0.0,0.001470612613460709
2019-09-30,,Trend,0,,716330.9625811934,,,,0.0,-0.0012573903621829752
2019-10-01,,Trend,0,,718654.7456832686,,,,0.0,0.003244007621423739
2019-10-02,,Trend,0,,722064.7076331624,,,,0.0,0.00474492372084967
2019-10-03,,Trend,0,,720511.1188427566,,,,0.0,-0.002151592196630525
2019-10-04,,Trend,0,,717924.063281075,,,,0.0,-0.003590583814774173
2019-10-07,,Trend,0,,718760.0369487662,,,,0.0,0.001164431881375716
2019-10-08,,Trend,0,,721755.3231805468,,,,0.0,0.004167296563253542
2019-10-09,,Trend,0,,719951.551357945,,,,0.0,-0.0024991458527151567
2019-10-10,,Trend,0,,718654.7456832686,,,,0.0,-0.0018012401976638115
2019-10-11,,Trend,0,,716653.5250529448,,,,0.0,-0.0027846760107611557
2019-10-14,,Trend,0,,716870.7741112673,,,,0.0,0.0003031437797036407
2019-10-15,,Trend,0,,714941.9772163613,,,,0.0,-0.0026905782249209143
2019-10-16,,Trend,0,,715257.9839004419,,,,0.0,0.00044200325921694983
2019-10-17,,Trend,0,,714678.6826088236,,,,0.0,-0.0008099193642819857
2019-10-18,,Trend,0,,715541.0344627175,,,,0.0,0.001206628761817763
